1090480000,1
1098010000,2
1042660000,4
1023800000,8
617020000,16
1496200000,1
1460950000,2
1346480000,4
1252840000,8
789390000,16
2134110000,1
2071330000,2
1919270000,4
1537190000,8
725040000,16
1356750000,1
1357190000,2
1290230000,4
1242230000,8
532430000,16
1118700000,1
1082300000,2
1092730000,4
1048570000,8
647240000,16
