318710000,1
637210000,2
1212250000,4
1103900000,8
1110690000,16
327390000,1
180510000,2
218980000,4
290040000,8
266340000,16
313180000,1
169310000,2
182090000,4
195090000,8
193160000,16
316120000,1
100720000,2
127600000,4
111310000,8
109360000,16
317330000,1
95810000,2
89050000,4
79660000,8
79430000,16
